country,sex,year,mean_bmi_urban,urban_lower_ci,urban_upper_ci,mean_bmi_rural,rural_lower_ci,rural_upper_ci
Armenia,Men,2011,25.3862044,24.74152459,26.0396725,24.82065108,24.13844177,25.51166394
Armenia,Men,2012,25.46340734,24.81579386,26.10564722,24.90863608,24.2164224,25.60139509
Armenia,Men,2013,25.54021571,24.89512989,26.18912461,24.99622651,24.28931539,25.69690471
Armenia,Men,2014,25.61611236,24.95258915,26.28237362,25.08290523,24.36264134,25.78264794
Armenia,Men,2015,25.69127458,25.01599531,26.39775004,25.16884951,24.41758959,25.89870068
Armenia,Men,2016,25.76567139,25.05146445,26.5108849,25.25402839,24.46276581,26.01845219
Armenia,Men,2017,25.83926044,25.082351,26.6333104,25.3383995,24.51459123,26.15663059
Australia,Men,1985,25.28114966,24.78610894,25.77520672,25.61507169,24.94119825,26.26111515
Australia,Men,1986,25.36606504,24.92380818,25.81330698,25.70201134,25.08008107,26.30500558
Australia,Men,1987,25.45049266,25.04991544,25.84926615,25.78846323,25.21201175,26.33941203
Australia,Men,1988,25.53488897,25.16742087,25.90681295,25.87488382,25.33964167,26.38693879
Australia,Men,1989,25.61887555,25.2756546,25.97397173,25.96089467,25.45727096,26.43288558
Australia,Men,1990,25.70259533,25.37590764,26.03594959,26.04663872,25.57256354,26.49777198
Australia,Men,1991,25.78597722,25.46568683,26.10754356,26.13204488,25.67032731,26.56193099
Australia,Men,1992,25.86914081,25.55645797,26.18765186,26.21723275,25.78306964,26.62550661
Australia,Men,1993,25.95185006,25.65188729,26.26344742,26.30196627,25.88782531,26.69573833
Australia,Men,1994,26.03425393,25.73470376,26.33807576,26.38639441,25.98784187,26.77054787
Australia,Men,1995,26.11608376,25.81462525,26.41498796,26.47024851,26.07749606,26.84222252
Australia,Men,1996,26.19791616,25.89602861,26.49828636,26.55410519,26.17816184,26.92282596
Australia,Men,1997,26.28009237,25.97279703,26.58657373,26.63830567,26.2704781,26.99942717
Australia,Men,1998,26.36273143,26.05593708,26.67444918,26.722969,26.36077502,27.07817996
Australia,Men,1999,26.44611709,26.13952607,26.75978096,26.80837894,26.44973851,27.16150337
Australia,Men,2000,26.52951131,26.21853981,26.84076869,26.89379742,26.54340758,27.24291161
Australia,Men,2001,26.612818,26.3034633,26.92401403,26.97912839,26.6324176,27.32439036
Australia,Men,2002,26.69479184,26.38513307,27.00561583,27.0631265,26.71709356,27.40425915
Australia,Men,2003,26.77471241,26.46017706,27.08709386,27.14507134,26.80677691,27.47987817
Australia,Men,2004,26.85182522,26.54289088,27.16418354,27.22420843,26.88964702,27.55863664
Australia,Men,2005,26.92576617,26.62206297,27.23331815,27.30017364,26.97015419,27.62761961
Australia,Men,2006,26.99561848,26.69049522,27.29921239,27.37205023,27.04483087,27.69608163
Australia,Men,2007,27.06115039,26.75799907,27.3609191,27.43960642,27.11893917,27.76143203
Australia,Men,2008,27.12191889,26.81719967,27.42581654,27.50239919,27.18296663,27.82363933
Australia,Men,2009,27.17717986,26.87666264,27.48391832,27.55968442,27.23491945,27.8778926
Australia,Men,2010,27.22635018,26.92379015,27.53598666,27.61087902,27.28839805,27.9324563
Australia,Men,2011,27.27021746,26.95962382,27.59045232,27.65677057,27.32858803,27.9792013
Australia,Men,2012,27.31088959,26.98288659,27.64709798,27.69946697,27.35984768,28.0363938
Australia,Men,2013,27.35010249,27.0026038,27.70870321,27.74070415,27.38135296,28.10577575
Australia,Men,2014,27.38898492,27.00556918,27.78283595,27.78161085,27.39176558,28.17907382
Australia,Men,2015,27.42805505,27.00294065,27.8671953,27.82270525,27.38440066,28.26048736
Australia,Men,2016,27.46720712,26.97803172,27.96070366,27.86388159,27.37687939,28.35600821
Australia,Men,2017,27.50641276,26.96347806,28.05979364,27.90511151,27.36282667,28.45112962
Austria,Men,1985,24.18330064,23.54658927,24.8205793,24.73003122,23.94869013,25.51204871
Austria,Men,1986,24.26269547,23.65228253,24.87660545,24.80470033,24.05966775,25.56228814
Austria,Men,1987,24.34107126,23.75956816,24.93777796,24.87835039,24.15084701,25.61889504
Austria,Men,1988,24.41884988,23.8473089,24.99310407,24.95140327,24.24765567,25.66815754
Austria,Men,1989,24.49589098,23.94206182,25.04982595,25.02371865,24.32671653,25.72268939
Austria,Men,1990,24.57220434,24.0318901,25.11001339,25.09530628,24.40468856,25.78438345
Austria,Men,1991,24.64805956,24.110163,25.1780551,25.16643578,24.48518534,25.84452337
Austria,Men,1992,24.72433422,24.1874807,25.2425549,25.23798471,24.55579635,25.90292507
Austria,Men,1993,24.80082024,24.26975386,25.31931754,25.30974499,24.63615227,25.97474962
Austria,Men,1994,24.87772379,24.34942007,25.38680272,25.38192282,24.71629945,26.04292859
Austria,Men,1995,24.95535512,24.43357932,25.46600804,25.45482843,24.79019465,26.11416222
Austria,Men,1996,25.03463897,24.51809271,25.55408195,25.52938655,24.87142039,26.18323681
Austria,Men,1997,25.11511384,24.59660017,25.62691717,25.60513569,24.95326926,26.25899322
Austria,Men,1998,25.19700661,24.676556,25.70499128,25.68230272,25.0359796,26.33824678
Austria,Men,1999,25.28035134,24.75906434,25.78817389,25.76092173,25.11750425,26.41542114
Austria,Men,2000,25.36499508,24.83967733,25.87330729,25.84083974,25.19562503,26.49506392
Austria,Men,2001,25.45101033,24.92829237,25.95483576,25.92212926,25.28015731,26.56987586
Austria,Men,2002,25.53784961,25.02030347,26.03953651,26.00424281,25.36737515,26.65096052
Austria,Men,2003,25.62469333,25.11040206,26.12294881,26.08636081,25.4510964,26.73145236
Austria,Men,2004,25.71063628,25.20498267,26.21264488,26.16757803,25.52647091,26.8192284
Austria,Men,2005,25.79492663,25.2872368,26.29463051,26.24714266,25.60285903,26.89871079
Austria,Men,2006,25.87624814,25.36590147,26.37177158,26.32373843,25.68224172,26.97996501
Austria,Men,2007,25.95406071,25.44600448,26.45465197,26.39682528,25.75214045,27.05552521
Austria,Men,2008,26.02788444,25.51356438,26.52847918,26.46592328,25.82006471,27.12261188
Austria,Men,2009,26.09768178,25.58443787,26.60627356,26.53099489,25.89165208,27.18915618
Austria,Men,2010,26.16354448,25.64749577,26.67333834,26.59213186,25.94370326,27.25884474
Austria,Men,2011,26.22613404,25.69810689,26.74488755,26.64999569,25.99329792,27.32155576
Austria,Men,2012,26.28720041,25.75754563,26.81809286,26.70633634,26.04240862,27.3889048
Austria,Men,2013,26.34770358,25.80110787,26.89628017,26.76211378,26.08130269,27.45820517
Austria,Men,2014,26.40823486,25.84477174,26.98315319,26.81791933,26.10504228,27.53319234
Austria,Men,2015,26.46941329,25.87405992,27.08263081,26.87437203,26.14373622,27.61587138
Austria,Men,2016,26.53102433,25.89294725,27.17888706,26.93125735,26.17167804,27.70371435
Austria,Men,2017,26.59297636,25.90177797,27.28351643,26.98848365,26.18186611,27.79641064
Azerbaijan,Men,1985,24.3440011,23.09636469,25.63128942,23.60814316,22.31764511,24.90759067
Azerbaijan,Men,1986,24.39624148,23.22808596,25.60224932,23.67098441,22.46014334,24.88081456
Azerbaijan,Men,1987,24.44861678,23.36182369,25.57659584,23.73396058,22.58953445,24.85918589
Azerbaijan,Men,1988,24.50150348,23.49672232,25.55191715,23.79744815,22.73014504,24.85680105
Azerbaijan,Men,1989,24.55445854,23.61423198,25.54947632,23.86100407,22.86197536,24.8545303
Azerbaijan,Men,1990,24.60799243,23.72057143,25.5391739,23.92513883,22.99738099,24.86475649
Azerbaijan,Men,1991,24.66196626,23.82248937,25.54096012,23.98971353,23.10772733,24.87309072
Azerbaijan,Men,1992,24.71672372,23.9122532,25.54879356,24.05507185,23.22632973,24.89453342
Azerbaijan,Men,1993,24.77203597,24.0026954,25.56036918,24.12098497,23.33444235,24.93481021
Azerbaijan,Men,1994,24.82819709,24.09049093,25.58448218,24.18774696,23.43007956,24.97141777
Azerbaijan,Men,1995,24.88532332,24.18205602,25.61783281,24.25547406,23.52387012,24.99677014
Azerbaijan,Men,1996,24.94311986,24.26378024,25.65028508,24.32387147,23.62009402,25.04753146
Azerbaijan,Men,1997,25.0011801,24.3429567,25.68260518,24.39253257,23.72644782,25.08339983
Azerbaijan,Men,1998,25.0601274,24.41673453,25.73248483,24.46208074,23.81809715,25.12430995
Azerbaijan,Men,1999,25.11954025,24.49276251,25.7684962,24.53209446,23.89809175,25.17230273
Azerbaijan,Men,2000,25.18025725,24.56912013,25.8084868,24.60341233,23.99228018,25.23347265
Azerbaijan,Men,2001,25.24192485,24.64517031,25.85595908,24.6756808,24.07348869,25.29169651
Azerbaijan,Men,2002,25.30505033,24.73009243,25.9028525,24.74940715,24.1642483,25.3432972
Azerbaijan,Men,2003,25.36978088,24.80835528,25.94988506,24.82473856,24.24983196,25.41200764
Azerbaijan,Men,2004,25.43707497,24.87901706,26.00151289,24.90263352,24.33817449,25.47738049
Azerbaijan,Men,2005,25.50642229,24.95278783,26.06246473,24.98258171,24.42185726,25.54855353
Azerbaijan,Men,2006,25.5775896,25.02819797,26.12186621,25.06434989,24.50668795,25.6250513
Azerbaijan,Men,2007,25.65033911,25.10492685,26.19530572,25.14770026,24.59834403,25.69489013
Azerbaijan,Men,2008,25.72433419,25.18718747,26.26920852,25.23229622,24.68289764,25.77775363
Azerbaijan,Men,2009,25.79907358,25.2620833,26.34024259,25.31763647,24.77000628,25.85347392
Azerbaijan,Men,2010,25.87370828,25.34190109,26.41492153,25.40287204,24.85862322,25.94147956
Azerbaijan,Men,2011,25.94819456,25.42027869,26.49662711,25.48795919,24.95197179,26.02656541
Azerbaijan,Men,2012,26.022698,25.48346031,26.56737726,25.57306349,25.03936293,26.11393848
Azerbaijan,Men,2013,26.09724187,25.55574809,26.65138025,25.65820823,25.11448328,26.2128519
Azerbaijan,Men,2014,26.17132548,25.61718813,26.72792774,25.74289271,25.18810282,26.30889413
Azerbaijan,Men,2015,26.24435591,25.67112288,26.81798362,25.826524,25.24644667,26.41399957
Azerbaijan,Men,2016,26.316604,25.71632772,26.92226516,25.90937297,25.30939612,26.51828742
Azerbaijan,Men,2017,26.38823376,25.75491592,27.0272466,25.9916036,25.35163282,26.63912017
Bahamas,Men,1985,24.30737277,21.84079822,26.73929779,23.27962076,20.8299496,25.73397877
Bahamas,Men,1986,24.36622403,21.95814814,26.76635623,23.34861081,20.93013348,25.76945417
Bahamas,Men,1987,24.42506431,22.04330221,26.77695412,23.41758986,21.05222957,25.79300909
Bahamas,Men,1988,24.48510004,22.15527571,26.80365543,23.48776437,21.14495259,25.83317095
Bahamas,Men,1989,24.54571776,22.23664266,26.87581599,23.55852088,21.22002279,25.88141557
Bahamas,Men,1990,24.60715011,22.30841365,26.92054851,23.630092,21.3123572,25.94568187
Bahamas,Men,1991,24.66997628,22.38160449,26.95786156,23.70305695,21.39436278,26.01034548
Bahamas,Men,1992,24.73513057,22.46473554,27.02451338,23.77835003,21.47130194,26.06684516
Bahamas,Men,1993,24.80251336,22.54810412,27.09569161,23.85587159,21.56103852,26.14333945
Bahamas,Men,1994,24.87317056,22.63654962,27.14841795,23.93666757,21.64967172,26.20910967
Bahamas,Men,1995,24.94719472,22.7400805,27.21111269,24.02083051,21.74412387,26.30547316
Bahamas,Men,1996,25.02434131,22.82148465,27.30479351,24.10811589,21.83137127,26.37444113
Bahamas,Men,1997,25.10440874,22.89322317,27.39563132,24.1983221,21.93430878,26.43498701
Bahamas,Men,1998,25.18765589,22.97070175,27.48273968,24.29170803,22.02026468,26.53209219
Bahamas,Men,1999,25.27354419,23.06312809,27.56439474,24.3877351,22.1256963,26.61682348
Bahamas,Men,2000,25.36129378,23.14150612,27.65371112,24.48562347,22.23241445,26.71568594
Bahamas,Men,2001,25.45023017,23.233271,27.7393963,24.58469864,22.32850268,26.81305641
Bahamas,Men,2002,25.5394538,23.33453476,27.82364277,24.68406106,22.42441619,26.92069103
Bahamas,Men,2003,25.62877366,23.40936159,27.91099469,24.78351969,22.52619811,27.03577008
Bahamas,Men,2004,25.71756363,23.49753971,28.01508,24.88244844,22.63372891,27.13900086
Bahamas,Men,2005,25.80525762,23.57224789,28.10260644,24.98028121,22.70746204,27.2544009
Bahamas,Men,2006,25.89140548,23.6653633,28.19743552,25.07656785,22.77926912,27.35835222
Bahamas,Men,2007,25.97637817,23.73575889,28.28119232,25.17167932,22.87716401,27.45506452
Bahamas,Men,2008,26.06004449,23.81454239,28.37116362,25.26548442,22.97556261,27.55667074
Bahamas,Men,2009,26.14254667,23.89402359,28.44267892,25.35812538,23.07028162,27.64684251
Bahamas,Men,2010,26.22386445,23.96427538,28.52278567,25.44958194,23.14840008,27.72890316
Bahamas,Men,2011,26.30396379,24.03743546,28.60946895,25.53982006,23.21112062,27.83151223
Bahamas,Men,2012,26.38309691,24.09512725,28.69842883,25.62909196,23.30479954,27.91394775
Bahamas,Men,2013,26.46145755,24.14711134,28.78437442,25.71759138,23.37175087,28.01681225
Bahamas,Men,2014,26.54011744,24.21460328,28.88314737,25.80639004,23.43202152,28.13752191
Bahamas,Men,2015,26.61816786,24.29027118,28.970128,25.89457925,23.50031112,28.24728591
Bahamas,Men,2016,26.69594539,24.35969274,29.08375911,25.98249556,23.57102912,28.38281856
Bahamas,Men,2017,26.77332937,24.41485441,29.18922953,26.07001832,23.63313161,28.53141723
Bahrain,Men,1985,24.42927666,23.29408504,25.51818092,23.73817145,22.37834533,25.09871273
Bahrain,Men,1986,24.5452269,23.48904349,25.55494685,23.85175783,22.56846998,25.1487994
Bahrain,Men,1987,24.66160445,23.69655405,25.60208898,23.96577152,22.74441942,25.2026133
Bahrain,Men,1988,24.77857392,23.88405197,25.6499491,24.08037714,22.90499917,25.26315281
Bahrain,Men,1989,24.89622599,24.06239207,25.69765513,24.19566536,23.06744749,25.31567399
Bahrain,Men,1990,25.01501157,24.23447716,25.77355681,24.31208708,23.21720851,25.38541405
Bahrain,Men,1991,25.13513596,24.39948703,25.84374379,24.42984763,23.37721391,25.46478292
Bahrain,Men,1992,25.25715021,24.57125177,25.92409939,24.54949802,23.54347071,25.55294495
Bahrain,Men,1993,25.38087951,24.73786039,26.01173482,24.67086347,23.70206831,25.64721431
Bahrain,Men,1994,25.50524766,24.90239357,26.11085642,24.79286777,23.83044021,25.76315807
Bahrain,Men,1995,25.62966237,25.05561136,26.22314434,24.91491862,23.97031978,25.87172139
Bahrain,Men,1996,25.75329521,25.19244471,26.32309687,25.03618761,24.10866765,25.97893943
Bahrain,Men,1997,25.87579735,25.32544156,26.431864,25.15632589,24.24527133,26.08938695
Bahrain,Men,1998,25.99690311,25.454477,26.55036756,25.2750678,24.37550273,26.20177221
Bahrain,Men,1999,26.11559719,25.57210235,26.66694316,25.39139803,24.49628996,26.3042081
Bahrain,Men,2000,26.2306939,25.68470371,26.77524341,25.50413088,24.59728395,26.40948093
Bahrain,Men,2001,26.34213454,25.79552111,26.8845555,25.61320767,24.70386761,26.51864756
Bahrain,Men,2002,26.44982583,25.9008925,26.99842941,25.71853511,24.80519933,26.60883613
Bahrain,Men,2003,26.55415641,25.99150697,27.10142334,25.82050184,24.90484246,26.72275595
Bahrain,Men,2004,26.65566094,26.07252441,27.21877421,25.91964251,24.99668336,26.8364353
Bahrain,Men,2005,26.75364551,26.15556884,27.33733287,26.01526323,25.09056312,26.94157779
Bahrain,Men,2006,26.84821391,26.23306998,27.46034368,26.10746778,25.17058743,27.04664451
Bahrain,Men,2007,26.93930317,26.3082534,27.58190164,26.19619319,25.23814037,27.14695974
Bahrain,Men,2008,27.02830303,26.37096093,27.6909663,26.28282919,25.31441572,27.25776699
Bahrain,Men,2009,27.11513095,26.44001009,27.80445447,26.36729326,25.38987582,27.35499913
Bahrain,Men,2010,27.19929807,26.48765391,27.92826196,26.44909652,25.43377661,27.45895706
Bahrain,Men,2011,27.28156145,26.5380552,28.05478123,26.52899605,25.47985613,27.57873308
Bahrain,Men,2012,27.36245237,26.57646154,28.17387388,26.60752311,25.53161799,27.68989174
Bahrain,Men,2013,27.44213922,26.60849052,28.30532773,26.68484612,25.57592349,27.80989695
Bahrain,Men,2014,27.52038798,26.63268785,28.44613775,26.76073102,25.6189232,27.92711137
Bahrain,Men,2015,27.59679257,26.66559414,28.58273643,26.83477176,25.65446902,28.04473495
Bahrain,Men,2016,27.67214464,26.67416745,28.70912066,26.90775998,25.67586699,28.17138751
Bahrain,Men,2017,27.74666583,26.674838,28.85567277,26.97991731,25.67916234,28.30720821
Bangladesh,Men,1985,21.80983979,20.58262375,23.05276596,18.8440704,17.72061982,19.98255413
Bangladesh,Men,1986,21.82815319,20.67469723,22.99906034,18.91422784,17.86000202,19.97748471
Bangladesh,Men,1987,21.84653651,20.77125105,22.95275201,18.98445521,18.00680912,19.98599959
Bangladesh,Men,1988,21.86507697,20.85155295,22.90398579,19.05483971,18.13824438,20.00776063
Bangladesh,Men,1989,21.88372893,20.93940521,22.86942263,19.12533572,18.28118283,20.00771056
Bangladesh,Men,1990,21.90243281,21.00608778,22.84851548,19.19588365,18.4027335,20.01964573
Bangladesh,Men,1991,21.92098428,21.07984614,22.82899955,19.26627916,18.51851747,20.03881719
Bangladesh,Men,1992,21.93993279,21.13852645,22.79432959,19.33707171,18.63739969,20.06386934
Bangladesh,Men,1993,21.95917099,21.20336946,22.76780969,19.40815396,18.74273691,20.09187834
Bangladesh,Men,1994,21.97870578,21.26269262,22.74032865,19.4795328,18.85148754,20.13470029
Bangladesh,Men,1995,21.99901301,21.32088251,22.70767925,19.55168408,18.95217774,20.17506634
Bangladesh,Men,1996,22.02052573,21.37684762,22.69960027,19.62504084,19.05971383,20.21400586
Bangladesh,Men,1997,22.04333175,21.43523598,22.6941602,19.6996909,19.15820971,20.26456996
Bangladesh,Men,1998,22.06733193,21.47191034,22.69327117,19.77553513,19.25816553,20.31508644
Bangladesh,Men,1999,22.092008,21.51616987,22.69360681,19.85205525,19.35460192,20.37077242
Bangladesh,Men,2000,22.1166254,21.5588577,22.69591902,19.9285167,19.45110877,20.43417334
Bangladesh,Men,2001,22.1404021,21.59863828,22.70818579,20.00413744,19.54192816,20.4948184
Bangladesh,Men,2002,22.16261032,21.64388336,22.71167599,20.07818971,19.63253859,20.55546646
Bangladesh,Men,2003,22.18268535,21.66867722,22.71033268,20.15010879,19.70946007,20.61365778
Bangladesh,Men,2004,22.20042017,21.69622378,22.7170148,20.21968764,19.78593644,20.67733634
Bangladesh,Men,2005,22.21554704,21.72118594,22.72156024,20.28665857,19.86426972,20.73446642
Bangladesh,Men,2006,22.22828964,21.73386767,22.73531941,20.35124521,19.93317672,20.79553263
Bangladesh,Men,2007,22.24029252,21.74281842,22.7360058,20.41509213,20.00557113,20.84969256
Bangladesh,Men,2008,22.25196902,21.76036226,22.75253493,20.47861268,20.07579501,20.9121357
Bangladesh,Men,2009,22.2644316,21.77044107,22.7653711,20.5429193,20.13554329,20.96813949
Bangladesh,Men,2010,22.2778178,21.77326093,22.78014995,20.60814956,20.19510442,21.03818746
Bangladesh,Men,2011,22.29336025,21.77156222,22.80576153,20.67553605,20.24974655,21.11992556
Bangladesh,Men,2012,22.31169784,21.76436081,22.84561837,20.74571769,20.30444947,21.20310846
Bangladesh,Men,2013,22.33247849,21.76141066,22.88752081,20.81834238,20.35367785,21.29128104
Bangladesh,Men,2014,22.3545879,21.7487079,22.94368551,20.89229584,20.40224943,21.39005351
Bangladesh,Men,2015,22.37744826,21.7387544,23.00159845,20.96700025,20.43912806,21.50335675
Bangladesh,Men,2016,22.40056058,21.72173704,23.07771639,21.04195661,20.47807109,21.6165349
Bangladesh,Men,2017,22.42367924,21.69595063,23.16046366,21.11691932,20.49342783,21.73702543
Barbados,Men,1985,24.50684035,23.44128594,25.63818019,24.05090203,22.96484557,25.08458137
Barbados,Men,1986,24.54755772,23.53147835,25.61054716,24.10443688,23.08879185,25.06998087
